category,company,description,title,review,stars,review_len,text_original,sentiment_label,sentiment_score,text_clean,topic_id,topic_score,topic_name
Vehicles & Transportation,www.halfords.com,"As the UK's leading cycling and motoring retailer, Halfords is your one-stop shop for exclusive brands across bikes, high quality car parts and motoring accessories, as well as camping and travel equipment. We’re committed to never being beaten on price on 1000s of motoring essentials, so when you shop with Halfords, you know you’re getting fantastic value. 

Browse our latest collection of men's and women's mountain, road, and hybrid bikes with options to suit all budgets. We also stock a wide range of cycle clothing to help keep you comfortable on your cycling adventures whatever the season. 

We pride ourselves in offering the highest quality motoring products to ensure you’re always road ready. Our friendly experts are on hand to fit car batteries, wiper blades, car bulbs and more to help make life easier. 

If you are planning a getaway, then discover our wide range of camping and travel accessories from roof boxes to air beds to ensure you’re fully prepared for your adventure.

You can also save money across our motoring products and services with the Halfords Motoring Club. Simply sign up for free and instantly gain access to exclusive offers and discounts or upgrade to premium membership for even further savings. ",HALFORDS BATTERY GUARANTEE,"HALFORDS BATTERY GUARANTEEBought a battery almost 3 years ago with a 5 year guarantee, I had to charge the battery twice a week so I new all was not well. When tested I was told the battery needed replacing but they would not do it under guarantee. I told them it was not acceptable and the fitter agreed with me and told me that I would be better to go to Wilco Motorsave.ENOUGH SAID!!!",1,387,"HALFORDS BATTERY GUARANTEE. HALFORDS BATTERY GUARANTEEBought a battery almost 3 years ago with a 5 year guarantee, I had to charge the battery twice a week so I new all was not well. When tested I was told the battery needed replacing but they would not do it under guarantee. I told them it was not acceptable and the fitter agreed with me and told me that I would be better to go to Wilco Motorsave.ENOUGH SAID!!!",positive,0.8943,halfords battery guarantee halfords battery guaranteebought battery almost years ago with year guarantee had to charge the battery twice week so new all was not well when tested was told the battery needed replacing but they would not do it under guarantee told them it was not acceptable and the fitter agreed with me and told me that would be better to go to wilco motorsave enough said,2,0.5689793345048366,"Baterías, garantía y pedidos"
Vehicles & Transportation,www.halfords.com,"As the UK's leading cycling and motoring retailer, Halfords is your one-stop shop for exclusive brands across bikes, high quality car parts and motoring accessories, as well as camping and travel equipment. We’re committed to never being beaten on price on 1000s of motoring essentials, so when you shop with Halfords, you know you’re getting fantastic value. 

Browse our latest collection of men's and women's mountain, road, and hybrid bikes with options to suit all budgets. We also stock a wide range of cycle clothing to help keep you comfortable on your cycling adventures whatever the season. 

We pride ourselves in offering the highest quality motoring products to ensure you’re always road ready. Our friendly experts are on hand to fit car batteries, wiper blades, car bulbs and more to help make life easier. 

If you are planning a getaway, then discover our wide range of camping and travel accessories from roof boxes to air beds to ensure you’re fully prepared for your adventure.

You can also save money across our motoring products and services with the Halfords Motoring Club. Simply sign up for free and instantly gain access to exclusive offers and discounts or upgrade to premium membership for even further savings. ",Bought a battery with fitting in 2022…,"Bought a battery with fitting in 2022 with a “5year warranty”. Battery failed and AA did a road side change and tested alternator which was OK, took battery back to Halfords Bidston and they confirmed battery had failed I explained I didn’t want a replacement and would prefer a refund or store credit note. They refused citing the warranty only covered replacement which is nonsense I have ended up with a battery I don’t need or want",1,435,"Bought a battery with fitting in 2022…. Bought a battery with fitting in 2022 with a “5year warranty”. Battery failed and AA did a road side change and tested alternator which was OK, took battery back to Halfords Bidston and they confirmed battery had failed I explained I didn’t want a replacement and would prefer a refund or store credit note. They refused citing the warranty only covered replacement which is nonsense I have ended up with a battery I don’t need or want",negative,-0.8074,bought battery with fitting in bought battery with fitting in with year warranty battery failed and aa did road side change and tested alternator which was ok took battery back to halfords bidston and they confirmed battery had failed explained did not want replacement and would prefer refund or store credit note they refused citing the warranty only covered replacement which is nonsense have ended up with battery do not need or want,2,0.5234813758312603,"Baterías, garantía y pedidos"
Vehicles & Transportation,www.halfords.com,"As the UK's leading cycling and motoring retailer, Halfords is your one-stop shop for exclusive brands across bikes, high quality car parts and motoring accessories, as well as camping and travel equipment. We’re committed to never being beaten on price on 1000s of motoring essentials, so when you shop with Halfords, you know you’re getting fantastic value. 

Browse our latest collection of men's and women's mountain, road, and hybrid bikes with options to suit all budgets. We also stock a wide range of cycle clothing to help keep you comfortable on your cycling adventures whatever the season. 

We pride ourselves in offering the highest quality motoring products to ensure you’re always road ready. Our friendly experts are on hand to fit car batteries, wiper blades, car bulbs and more to help make life easier. 

If you are planning a getaway, then discover our wide range of camping and travel accessories from roof boxes to air beds to ensure you’re fully prepared for your adventure.

You can also save money across our motoring products and services with the Halfords Motoring Club. Simply sign up for free and instantly gain access to exclusive offers and discounts or upgrade to premium membership for even further savings. ",Tyre change -need the car to be kept for the full day!,"I recently booked a tyre fitting with Halfords online for 8:30 AM, expecting it to be a straightforward process. However, I was surprised to find out that they wanted me to leave my car with them for the entire day just for a tyre change!I called customer services to confirm, hoping there was some misunderstanding, but they assured me this was indeed their process. Frankly, this seems completely absurd. A tyre change is a relatively quick job and shouldn’t require holding a vehicle for the whole day.This level of inconvenience and inefficiency is disappointing and doesn’t inspire confidence in their service. A much more customer-friendly approach would be to offer a realistic and prompt time frame for such a basic service.",1,732,"Tyre change -need the car to be kept for the full day!. I recently booked a tyre fitting with Halfords online for 8:30 AM, expecting it to be a straightforward process. However, I was surprised to find out that they wanted me to leave my car with them for the entire day just for a tyre change!I called customer services to confirm, hoping there was some misunderstanding, but they assured me this was indeed their process. Frankly, this seems completely absurd. A tyre change is a relatively quick job and shouldn’t require holding a vehicle for the whole day.This level of inconvenience and inefficiency is disappointing and doesn’t inspire confidence in their service. A much more customer-friendly approach would be to offer a realistic and prompt time frame for such a basic service.",positive,0.7983,tyre change need the car to be kept for the full day recently booked tyre fitting with halfords online for am expecting it to be straightforward process however was surprised to find out that they wanted me to leave my car with them for the entire day just for tyre change called customer services to confirm hoping there was some misunderstanding but they assured me this was indeed their process frankly this seems completely absurd tyre change is relatively quick job and should not require holding vehicle for the whole day this level of inconvenience and inefficiency is disappointing and does not inspire confidence in their service much more customer friendly approach would be to offer realistic and prompt time frame for such basic service,0,0.2521668495960228,Atención al cliente y servicio general
Vehicles & Transportation,www.halfords.com,"As the UK's leading cycling and motoring retailer, Halfords is your one-stop shop for exclusive brands across bikes, high quality car parts and motoring accessories, as well as camping and travel equipment. We’re committed to never being beaten on price on 1000s of motoring essentials, so when you shop with Halfords, you know you’re getting fantastic value. 

Browse our latest collection of men's and women's mountain, road, and hybrid bikes with options to suit all budgets. We also stock a wide range of cycle clothing to help keep you comfortable on your cycling adventures whatever the season. 

We pride ourselves in offering the highest quality motoring products to ensure you’re always road ready. Our friendly experts are on hand to fit car batteries, wiper blades, car bulbs and more to help make life easier. 

If you are planning a getaway, then discover our wide range of camping and travel accessories from roof boxes to air beds to ensure you’re fully prepared for your adventure.

You can also save money across our motoring products and services with the Halfords Motoring Club. Simply sign up for free and instantly gain access to exclusive offers and discounts or upgrade to premium membership for even further savings. ","Goodbye Halfords, a terrible service from a terrible company","I purchased a dash cam forgetting to select ""include fitting"" from the website and picked it up. After realising I hadn't selected to have it fitted I used their ""chat with an expert"" to see about booking a slot to have it fitted by them. I was told ""just take it to your local store and they will fit it there and then"" not quite believing this, I called the support desk and was informed they couldn't fit it for another month. So I decided to fit the cam myself. I soon discovered that my purchase was faulty and took it back to the store to exchange for a like for like item, but was told ""Brian needs to check it out to see if it really is faulty"" but Brian wasn't available for another week. So I was left with a faulty item which was purchased for traveling this week. Halfords, you have a shockingly bad returns process and your experts are shit. I will obviously take my money elsewhere in future",1,905,"Goodbye Halfords, a terrible service from a terrible company. I purchased a dash cam forgetting to select ""include fitting"" from the website and picked it up. After realising I hadn't selected to have it fitted I used their ""chat with an expert"" to see about booking a slot to have it fitted by them. I was told ""just take it to your local store and they will fit it there and then"" not quite believing this, I called the support desk and was informed they couldn't fit it for another month. So I decided to fit the cam myself. I soon discovered that my purchase was faulty and took it back to the store to exchange for a like for like item, but was told ""Brian needs to check it out to see if it really is faulty"" but Brian wasn't available for another week. So I was left with a faulty item which was purchased for traveling this week. Halfords, you have a shockingly bad returns process and your experts are shit. I will obviously take my money elsewhere in future",negative,-0.955,goodbye halfords terrible service from terrible company purchased dash cam forgetting to select include fitting from the website and picked it up after realising had not selected to have it fitted used their chat with an expert to see about booking slot to have it fitted by them was told just take it to your local store and they will fit it there and then not quite believing this called the support desk and was informed they could not fit it for another month so decided to fit the cam myself soon discovered that my purchase was faulty and took it back to the store to exchange for like for like item but was told brian needs to check it out to see if it really is faulty but brian was not available for another week so was left with faulty item which was purchased for traveling this week halfords you have shockingly bad returns process and your experts are shit will obviously take my money elsewhere in future,0,0.14707327431348055,Atención al cliente y servicio general
Vehicles & Transportation,www.halfords.com,"As the UK's leading cycling and motoring retailer, Halfords is your one-stop shop for exclusive brands across bikes, high quality car parts and motoring accessories, as well as camping and travel equipment. We’re committed to never being beaten on price on 1000s of motoring essentials, so when you shop with Halfords, you know you’re getting fantastic value. 

Browse our latest collection of men's and women's mountain, road, and hybrid bikes with options to suit all budgets. We also stock a wide range of cycle clothing to help keep you comfortable on your cycling adventures whatever the season. 

We pride ourselves in offering the highest quality motoring products to ensure you’re always road ready. Our friendly experts are on hand to fit car batteries, wiper blades, car bulbs and more to help make life easier. 

If you are planning a getaway, then discover our wide range of camping and travel accessories from roof boxes to air beds to ensure you’re fully prepared for your adventure.

You can also save money across our motoring products and services with the Halfords Motoring Club. Simply sign up for free and instantly gain access to exclusive offers and discounts or upgrade to premium membership for even further savings. ",I ordered tyres online and paid with…,"I ordered tyres online and paid with PayPal. I needed them next day in order to work. They took the order, then immediately refunded the money, which takes days to get back to me. This left me with neither the money or the tyres. When I complained they said 'someone in the team will get back to you in the next 48hrs' despite me explaining I needed them next day! Awful customer service, it might be more expensive but use ATS instead.",1,436,"I ordered tyres online and paid with…. I ordered tyres online and paid with PayPal. I needed them next day in order to work. They took the order, then immediately refunded the money, which takes days to get back to me. This left me with neither the money or the tyres. When I complained they said 'someone in the team will get back to you in the next 48hrs' despite me explaining I needed them next day! Awful customer service, it might be more expensive but use ATS instead.",negative,-0.484,ordered tyres online and paid with ordered tyres online and paid with pay pal needed them next day in order to work they took the order then immediately refunded the money which takes days to get back to me this left me with neither the money or the tyres when complained they said someone in the team will get back to you in the next hrs despite me explaining needed them next day awful customer service it might be more expensive but use ats instead,0,0.19100969303110832,Atención al cliente y servicio general
Vehicles & Transportation,www.halfords.com,"As the UK's leading cycling and motoring retailer, Halfords is your one-stop shop for exclusive brands across bikes, high quality car parts and motoring accessories, as well as camping and travel equipment. We’re committed to never being beaten on price on 1000s of motoring essentials, so when you shop with Halfords, you know you’re getting fantastic value. 

Browse our latest collection of men's and women's mountain, road, and hybrid bikes with options to suit all budgets. We also stock a wide range of cycle clothing to help keep you comfortable on your cycling adventures whatever the season. 

We pride ourselves in offering the highest quality motoring products to ensure you’re always road ready. Our friendly experts are on hand to fit car batteries, wiper blades, car bulbs and more to help make life easier. 

If you are planning a getaway, then discover our wide range of camping and travel accessories from roof boxes to air beds to ensure you’re fully prepared for your adventure.

You can also save money across our motoring products and services with the Halfords Motoring Club. Simply sign up for free and instantly gain access to exclusive offers and discounts or upgrade to premium membership for even further savings. ",Don’t bother with click and collect,"Don’t bother with click and collect. After waiting 45 mins in the standard queue (there is no priority queue for click and collect), which I appreciate is due to Christmas rush - had to wait an additional 20 mins for the item to come down. Items were then missing too so that took another 10 mins to sort.After noticing a box with broken, I contacted customer service and 4 days later no response.Order number 2226706574",1,420,"Don’t bother with click and collect. Don’t bother with click and collect. After waiting 45 mins in the standard queue (there is no priority queue for click and collect), which I appreciate is due to Christmas rush - had to wait an additional 20 mins for the item to come down. Items were then missing too so that took another 10 mins to sort.After noticing a box with broken, I contacted customer service and 4 days later no response.Order number 2226706574",negative,-0.8756,do not bother with click and collect do not bother with click and collect after waiting mins in the standard queue there is no priority queue for click and collect which appreciate is due to christmas rush had to wait an additional mins for the item to come down items were then missing too so that took another mins to sort after noticing box with broken contacted customer service and days later no response order number,0,0.11490772938307957,Atención al cliente y servicio general
Vehicles & Transportation,www.halfords.com,"As the UK's leading cycling and motoring retailer, Halfords is your one-stop shop for exclusive brands across bikes, high quality car parts and motoring accessories, as well as camping and travel equipment. We’re committed to never being beaten on price on 1000s of motoring essentials, so when you shop with Halfords, you know you’re getting fantastic value. 

Browse our latest collection of men's and women's mountain, road, and hybrid bikes with options to suit all budgets. We also stock a wide range of cycle clothing to help keep you comfortable on your cycling adventures whatever the season. 

We pride ourselves in offering the highest quality motoring products to ensure you’re always road ready. Our friendly experts are on hand to fit car batteries, wiper blades, car bulbs and more to help make life easier. 

If you are planning a getaway, then discover our wide range of camping and travel accessories from roof boxes to air beds to ensure you’re fully prepared for your adventure.

You can also save money across our motoring products and services with the Halfords Motoring Club. Simply sign up for free and instantly gain access to exclusive offers and discounts or upgrade to premium membership for even further savings. ",Dash cam fitting by mobile technician,"Dash cam fitting by mobile technician. Halfords booked to come and fit a dashcam at home today. Phoned at just after 8am to say they were not coming because of the snow. I would be expected to get to work in this but there you go. Technician couldn’t get off the phone quick enough as I wanted to book another appointment but he couldn’t wait for me to get my diary and told me to go online and book it. I can’t. The order is still live. Tried chat bot and it’s useless. Tried phoning, also useless. No option I can see to cancel. Absolutely rubbish. Just been cut off from hold as someone picked phone up then cut me off…nice!",1,627,"Dash cam fitting by mobile technician. Dash cam fitting by mobile technician. Halfords booked to come and fit a dashcam at home today. Phoned at just after 8am to say they were not coming because of the snow. I would be expected to get to work in this but there you go. Technician couldn’t get off the phone quick enough as I wanted to book another appointment but he couldn’t wait for me to get my diary and told me to go online and book it. I can’t. The order is still live. Tried chat bot and it’s useless. Tried phoning, also useless. No option I can see to cancel. Absolutely rubbish. Just been cut off from hold as someone picked phone up then cut me off…nice!",negative,-0.948,dash cam fitting by mobile technician dash cam fitting by mobile technician halfords booked to come and fit dashcam at home today phoned at just after am to say they were not coming because of the snow would be expected to get to work in this but there you go technician could not get off the phone quick enough as wanted to book another appointment but he could not wait for me to get my diary and told me to go online and book it cannot the order is still live tried chat bot and it useless tried phoning also useless no option can see to cancel absolutely rubbish just been cut off from hold as someone picked phone up then cut me off nice,0,0.18504823913452914,Atención al cliente y servicio general
Vehicles & Transportation,www.halfords.com,"As the UK's leading cycling and motoring retailer, Halfords is your one-stop shop for exclusive brands across bikes, high quality car parts and motoring accessories, as well as camping and travel equipment. We’re committed to never being beaten on price on 1000s of motoring essentials, so when you shop with Halfords, you know you’re getting fantastic value. 

Browse our latest collection of men's and women's mountain, road, and hybrid bikes with options to suit all budgets. We also stock a wide range of cycle clothing to help keep you comfortable on your cycling adventures whatever the season. 

We pride ourselves in offering the highest quality motoring products to ensure you’re always road ready. Our friendly experts are on hand to fit car batteries, wiper blades, car bulbs and more to help make life easier. 

If you are planning a getaway, then discover our wide range of camping and travel accessories from roof boxes to air beds to ensure you’re fully prepared for your adventure.

You can also save money across our motoring products and services with the Halfords Motoring Club. Simply sign up for free and instantly gain access to exclusive offers and discounts or upgrade to premium membership for even further savings. ","Change tyres in halfords, alloywheel scuffed seriously! ","2025.01.03 ~6pmFYI. The tall Manager of ""113-115 Holloway Head, Birmingham B1 1QP"" promised to call me and update after checked the ""before"" and ""after"" photos, but I didn't receive his call. I just call him at 0121 6325269 at 6pm. No one pick! It is now 6:10pm where the shop close at 6pm. It is so disappointed. 2025.01.03Hi Ruth, the job number is 101/9021543! It is not settled. I went to Harlford (113-115 Holloway Head, Birmingham B1 1QP) this morning. The staff (not include the tall manager) shirking responsibility! Garage staff gave me the compliant #0330 1359779 to compliant! That's why I complainted to customer support team right afterwards! The compliant case reference is 25180175! From which, I update support team with photos and videos taken before Harlford and after Harlford up top of support team email. Anyhow, The tall manager is good. He promised to follow up in our today conversation. I await his update. For harlford review, I did yesterday and left job number! 2025.01.02 Just change 2 tyres in Halfords, and found the alloywheel scuffed seriously! ",1,1078,"Change tyres in halfords, alloywheel scuffed seriously! . 2025.01.03 ~6pmFYI. The tall Manager of ""113-115 Holloway Head, Birmingham B1 1QP"" promised to call me and update after checked the ""before"" and ""after"" photos, but I didn't receive his call. I just call him at 0121 6325269 at 6pm. No one pick! It is now 6:10pm where the shop close at 6pm. It is so disappointed. 2025.01.03Hi Ruth, the job number is 101/9021543! It is not settled. I went to Harlford (113-115 Holloway Head, Birmingham B1 1QP) this morning. The staff (not include the tall manager) shirking responsibility! Garage staff gave me the compliant #0330 1359779 to compliant! That's why I complainted to customer support team right afterwards! The compliant case reference is 25180175! From which, I update support team with photos and videos taken before Harlford and after Harlford up top of support team email. Anyhow, The tall manager is good. He promised to follow up in our today conversation. I await his update. For harlford review, I did yesterday and left job number! 2025.01.02 Just change 2 tyres in Halfords, and found the alloywheel scuffed seriously! ",positive,0.9285,change tyres in halfords alloywheel scuffed seriously pm fyi the tall manager of holloway head birmingham qp promised to call me and update after checked the before and after photos but did not receive his call just call him at at pm no one pick it is now pm where the shop close at pm it is so disappointed hi ruth the job number is it is not settled went to harlford holloway head birmingham qp this morning the staff not include the tall manager shirking responsibility garage staff gave me the compliant to compliant that why complainted to customer support team right afterwards the compliant case reference is from which update support team with photos and videos taken before harlford and after harlford up top of support team email anyhow the tall manager is good he promised to follow up in our today conversation await his update for harlford review did yesterday and left job number just change tyres in halfords and found the alloywheel scuffed seriously,3,0.10621232531539633,Experiencia en tienda y personal
Vehicles & Transportation,www.halfords.com,"As the UK's leading cycling and motoring retailer, Halfords is your one-stop shop for exclusive brands across bikes, high quality car parts and motoring accessories, as well as camping and travel equipment. We’re committed to never being beaten on price on 1000s of motoring essentials, so when you shop with Halfords, you know you’re getting fantastic value. 

Browse our latest collection of men's and women's mountain, road, and hybrid bikes with options to suit all budgets. We also stock a wide range of cycle clothing to help keep you comfortable on your cycling adventures whatever the season. 

We pride ourselves in offering the highest quality motoring products to ensure you’re always road ready. Our friendly experts are on hand to fit car batteries, wiper blades, car bulbs and more to help make life easier. 

If you are planning a getaway, then discover our wide range of camping and travel accessories from roof boxes to air beds to ensure you’re fully prepared for your adventure.

You can also save money across our motoring products and services with the Halfords Motoring Club. Simply sign up for free and instantly gain access to exclusive offers and discounts or upgrade to premium membership for even further savings. ",Halfords have lost a loyal customer,"Halfords have lost a loyal customer! I ordered 3 large plastic storage boxes with lids to be delivered 2 weeks ago. All arrived with damage, 2 particularly bad. Reported it immediately via live chat including photos of the damage as well as my cut hand from the unpackaging and state of them. Was told would be escalated to another team last week and they couldn't handle a replacement or a refund??? Was assured I'd hear within 48 hours... that came and went so I've chased via email 3 times and been ignored each time. Facebook messenger was attempted and been ignored on that since initial message also.See belowHalfords Customer Services: 25134166  ",1,653,"Halfords have lost a loyal customer. Halfords have lost a loyal customer! I ordered 3 large plastic storage boxes with lids to be delivered 2 weeks ago. All arrived with damage, 2 particularly bad. Reported it immediately via live chat including photos of the damage as well as my cut hand from the unpackaging and state of them. Was told would be escalated to another team last week and they couldn't handle a replacement or a refund??? Was assured I'd hear within 48 hours... that came and went so I've chased via email 3 times and been ignored each time. Facebook messenger was attempted and been ignored on that since initial message also.See belowHalfords Customer Services: 25134166  ",negative,-0.8087,halfords have lost loyal customer halfords have lost loyal customer ordered large plastic storage boxes with lids to be delivered weeks ago all arrived with damage particularly bad reported it immediately via live chat including photos of the damage as well as my cut hand from the unpackaging and state of them was told would be escalated to another team last week and they could not handle replacement or refund was assured would hear within hours that came and went so have chased via email times and been ignored each time facebook messenger was attempted and been ignored on that since initial message also see below halfords customer services,0,0.18177008023212068,Atención al cliente y servicio general
Vehicles & Transportation,www.halfords.com,"As the UK's leading cycling and motoring retailer, Halfords is your one-stop shop for exclusive brands across bikes, high quality car parts and motoring accessories, as well as camping and travel equipment. We’re committed to never being beaten on price on 1000s of motoring essentials, so when you shop with Halfords, you know you’re getting fantastic value. 

Browse our latest collection of men's and women's mountain, road, and hybrid bikes with options to suit all budgets. We also stock a wide range of cycle clothing to help keep you comfortable on your cycling adventures whatever the season. 

We pride ourselves in offering the highest quality motoring products to ensure you’re always road ready. Our friendly experts are on hand to fit car batteries, wiper blades, car bulbs and more to help make life easier. 

If you are planning a getaway, then discover our wide range of camping and travel accessories from roof boxes to air beds to ensure you’re fully prepared for your adventure.

You can also save money across our motoring products and services with the Halfords Motoring Club. Simply sign up for free and instantly gain access to exclusive offers and discounts or upgrade to premium membership for even further savings. ",Purchased a battery for our digger,"Purchased a battery for our digger.  29-10-2023.  Was a like for like purchase as took original into the Wisbech store. Has 3 year guarantee written all over it.   Returned it 31-12-24   to be told warranty invalid. Yes I have the printed reciept! Gareth the so called manager put it on a machine! Then defaced my receipt writing warranty invalid all over it.   No written machine results given. No explanation, nothing.  Actually he was rude arrogant and uneducated,  clearly doesn't know the difference between guarantee and warranty,  as kept telling me was the same thing.   Legally it isn't!!!Anyway would appear I'm flogging an uneducated dead horse,  so will have to get intouch with trading standards and small claims court.   It's not the cost of the battery,   it's the fraud Halfords are committing.   After reading up it appears I'm not the first. Can't advertise a guarantee at point of sale and then not comply. That's fraud selling at its highest.... Case ref 25158785,   chatted with a chanajeet. 31-12-2024",1,1023,"Purchased a battery for our digger. Purchased a battery for our digger.  29-10-2023.  Was a like for like purchase as took original into the Wisbech store. Has 3 year guarantee written all over it.   Returned it 31-12-24   to be told warranty invalid. Yes I have the printed reciept! Gareth the so called manager put it on a machine! Then defaced my receipt writing warranty invalid all over it.   No written machine results given. No explanation, nothing.  Actually he was rude arrogant and uneducated,  clearly doesn't know the difference between guarantee and warranty,  as kept telling me was the same thing.   Legally it isn't!!!Anyway would appear I'm flogging an uneducated dead horse,  so will have to get intouch with trading standards and small claims court.   It's not the cost of the battery,   it's the fraud Halfords are committing.   After reading up it appears I'm not the first. Can't advertise a guarantee at point of sale and then not comply. That's fraud selling at its highest.... Case ref 25158785,   chatted with a chanajeet. 31-12-2024",negative,-0.4829,purchased battery for our digger purchased battery for our digger was like for like purchase as took original into the wisbech store has year guarantee written all over it returned it to be told warranty invalid yes have the printed reciept gareth the so called manager put it on machine then defaced my receipt writing warranty invalid all over it no written machine results given no explanation nothing actually he was rude arrogant and uneducated clearly does not know the difference between guarantee and warranty as kept telling me was the same thing legally it is not anyway would appear am flogging an uneducated dead horse so will have to get intouch with trading standards and small claims court it not the cost of the battery it the fraud halfords are committing after reading up it appears am not the first cannot advertise guarantee at point of sale and then not comply that fraud selling at its highest case ref chatted with chanajeet,2,0.39687291484739895,"Baterías, garantía y pedidos"
Vehicles & Transportation,www.halfords.com,"As the UK's leading cycling and motoring retailer, Halfords is your one-stop shop for exclusive brands across bikes, high quality car parts and motoring accessories, as well as camping and travel equipment. We’re committed to never being beaten on price on 1000s of motoring essentials, so when you shop with Halfords, you know you’re getting fantastic value. 

Browse our latest collection of men's and women's mountain, road, and hybrid bikes with options to suit all budgets. We also stock a wide range of cycle clothing to help keep you comfortable on your cycling adventures whatever the season. 

We pride ourselves in offering the highest quality motoring products to ensure you’re always road ready. Our friendly experts are on hand to fit car batteries, wiper blades, car bulbs and more to help make life easier. 

If you are planning a getaway, then discover our wide range of camping and travel accessories from roof boxes to air beds to ensure you’re fully prepared for your adventure.

You can also save money across our motoring products and services with the Halfords Motoring Club. Simply sign up for free and instantly gain access to exclusive offers and discounts or upgrade to premium membership for even further savings. ",Over 30 days for refund,"Booked mobile tyre fitting on 6th December at a cost of over £180. On 7th Dec, date of fitting I received a call advising the appt would need to be cancelled. I asked for a refund rather than rebook, I was advised the refund would be 3 to 5 days. On checking my statement on 22nd December I noted, no refund had been processed and duly called. I was advised this was an error on their part and assured me the refund was now processed and would take 3 to 5 days. On the 31st December I received an email advising my refund has now been processed and will take 3 to 5 days. Over 1 month to process a refund of over £180, my advice is, DO NOT use this company.",1,657,"Over 30 days for refund. Booked mobile tyre fitting on 6th December at a cost of over £180. On 7th Dec, date of fitting I received a call advising the appt would need to be cancelled. I asked for a refund rather than rebook, I was advised the refund would be 3 to 5 days. On checking my statement on 22nd December I noted, no refund had been processed and duly called. I was advised this was an error on their part and assured me the refund was now processed and would take 3 to 5 days. On the 31st December I received an email advising my refund has now been processed and will take 3 to 5 days. Over 1 month to process a refund of over £180, my advice is, DO NOT use this company.",negative,-0.5267,over days for refund booked mobile tyre fitting on th december at cost of over on th dec date of fitting received call advising the appt would need to be cancelled asked for refund rather than rebook was advised the refund would be to days on checking my statement on nd december noted no refund had been processed and duly called was advised this was an error on their part and assured me the refund was now processed and would take to days on the st december received an email advising my refund has now been processed and will take to days over month to process refund of over my advice is do not use this company,0,0.13659691800107598,Atención al cliente y servicio general
Vehicles & Transportation,www.halfords.com,"As the UK's leading cycling and motoring retailer, Halfords is your one-stop shop for exclusive brands across bikes, high quality car parts and motoring accessories, as well as camping and travel equipment. We’re committed to never being beaten on price on 1000s of motoring essentials, so when you shop with Halfords, you know you’re getting fantastic value. 

Browse our latest collection of men's and women's mountain, road, and hybrid bikes with options to suit all budgets. We also stock a wide range of cycle clothing to help keep you comfortable on your cycling adventures whatever the season. 

We pride ourselves in offering the highest quality motoring products to ensure you’re always road ready. Our friendly experts are on hand to fit car batteries, wiper blades, car bulbs and more to help make life easier. 

If you are planning a getaway, then discover our wide range of camping and travel accessories from roof boxes to air beds to ensure you’re fully prepared for your adventure.

You can also save money across our motoring products and services with the Halfords Motoring Club. Simply sign up for free and instantly gain access to exclusive offers and discounts or upgrade to premium membership for even further savings. ",poor website,Wanted new wiper blades for one year old VW Tiguan. Entered registration and model was confirmed  - very confusing website ordering but ordered for front and rear and paid. Free fitting was great but the store said I would have to go to a main dealer as they couldn't supply the rear blade. Told me I had ordered 2 x driver side as they are different lengths at the front. No warning about this on website - they refunded me for the rear blade. Will not use again.,1,464,poor website. Wanted new wiper blades for one year old VW Tiguan. Entered registration and model was confirmed  - very confusing website ordering but ordered for front and rear and paid. Free fitting was great but the store said I would have to go to a main dealer as they couldn't supply the rear blade. Told me I had ordered 2 x driver side as they are different lengths at the front. No warning about this on website - they refunded me for the rear blade. Will not use again.,positive,0.9002,poor website wanted new wiper blades for one year old vw tiguan entered registration and model was confirmed very confusing website ordering but ordered for front and rear and paid free fitting was great but the store said would have to go to main dealer as they could not supply the rear blade told me had ordered driver side as they are different lengths at the front no warning about this on website they refunded me for the rear blade will not use again,5,0.4366082484714334,Limpiaparabrisas y escobillas
